Time(ms),Hall(mV),B(mT)
164157,537.1094,-0.49
164180,541.9922,-0.44
164203,537.1094,-0.49
164226,541.9922,-0.44
164248,537.1094,-0.49
164272,537.1094,-0.49
164296,541.9922,-0.44
164320,537.1094,-0.49
164342,537.1094,-0.49
164365,541.9922,-0.44
164387,541.9922,-0.44
164411,551.7578,-0.34
164435,576.1719,-0.10
164459,610.3516,0.24
164482,664.0625,0.78
164505,756.8359,1.71
164528,903.3203,3.17
164550,1142.5781,5.57
164575,1528.3203,9.42
164598,2104.4921,15.18
164623,2846.6796,22.61
164648,3569.3359,29.83
164673,3916.0156,33.30
164699,3710.9375,31.25
164723,3081.0546,24.95
164748,2348.6328,17.63
164773,1723.6328,11.38
164798,1298.8281,7.13
164822,1015.6250,4.30
164846,854.4922,2.68
164869,742.1875,1.56
164892,673.8281,0.88
164915,639.6484,0.54
164937,605.4688,0.19
164961,585.9375,-0.00
164984,571.2891,-0.15
165007,561.5234,-0.24
165029,556.6406,-0.29
165053,551.7578,-0.34
165078,551.7578,-0.34
165101,551.7578,-0.34
165124,551.7578,-0.34
165146,551.7578,-0.34
165170,566.4063,-0.20
165194,576.1719,-0.10
165218,600.5859,0.15
165240,615.2344,0.29
165264,654.2969,0.68
165286,708.0078,1.22
165309,795.8984,2.10
165332,927.7344,3.42
165355,1137.6953,5.52
165379,1464.8437,8.79
165403,1958.0078,13.72
165428,2636.7187,20.51
165452,3364.2578,27.78
165478,3857.4218,32.71
165502,3833.0078,32.47
165528,3305.6640,27.20
165553,2534.1796,19.48
165577,1835.9375,12.50
165603,1333.0078,7.47
165626,1015.6250,4.30
165650,820.3125,2.34
165673,703.1250,1.17
165696,629.8828,0.44
165719,590.8203,0.05
165742,566.4063,-0.20
165765,546.8750,-0.39
165787,537.1094,-0.49
165811,537.1094,-0.49
165834,537.1094,-0.49
165859,541.9922,-0.44
165882,532.2266,-0.54
165905,532.2266,-0.54
165927,537.1094,-0.49
165951,541.9922,-0.44
165976,537.1094,-0.49
165999,532.2266,-0.54
166022,537.1094,-0.49
166044,537.1094,-0.49
166067,537.1094,-0.49
166090,541.9922,-0.44
166115,546.8750,-0.39
166138,546.8750,-0.39
166161,576.1719,-0.10
166184,610.3516,0.24
166208,664.0625,0.78
166231,751.9531,1.66
166253,898.4375,3.12
166277,1132.8125,5.47
166300,1518.5546,9.33
166324,2080.0781,14.94
166349,2817.3828,22.31
166374,3535.1562,29.49
166398,3920.8984,33.35
166424,3730.4687,31.44
166449,3105.4687,25.19
166474,2373.0468,17.87
166499,1748.0468,11.62
166523,1313.4765,7.27
166548,1030.2734,4.44
166572,859.3750,2.73
166594,751.9531,1.66
166618,683.5938,0.98
166640,639.6484,0.54
166663,610.3516,0.24
166686,585.9375,-0.00
166710,576.1719,-0.10
166734,566.4063,-0.20
166758,551.7578,-0.34
166780,551.7578,-0.34
166803,556.6406,-0.29
166825,551.7578,-0.34
166849,551.7578,-0.34
166874,551.7578,-0.34
166897,561.5234,-0.24
166920,571.2891,-0.15
166942,595.7031,0.10
166965,620.1172,0.34
166988,659.1797,0.73
167011,708.0078,1.22
167033,795.8984,2.10
167057,927.7344,3.42
167079,1132.8125,5.47
167104,1464.8437,8.79
167128,1948.2421,13.62
167152,2617.1875,20.31
167178,3349.6093,27.64
167202,3852.5390,32.67
167227,3842.7734,32.57
167252,3320.3125,27.34
167277,2558.5937,19.73
167303,1860.3515,12.74
167327,1347.6562,7.62
167351,1025.3906,4.39
167375,820.3125,2.34
167398,708.0078,1.22
167420,634.7656,0.49
167444,595.7031,0.10
167467,566.4063,-0.20
167489,551.7578,-0.34
167513,541.9922,-0.44
167537,537.1094,-0.49
167561,537.1094,-0.49
167583,541.9922,-0.44
167606,541.9922,-0.44
167628,532.2266,-0.54
167652,537.1094,-0.49
167676,537.1094,-0.49
167700,537.1094,-0.49
167723,541.9922,-0.44
167745,537.1094,-0.49
167768,537.1094,-0.49
167791,532.2266,-0.54
167816,537.1094,-0.49
167839,541.9922,-0.44
167862,546.8750,-0.39
167884,576.1719,-0.10
167909,615.2344,0.29
167931,659.1797,0.73
167954,747.0703,1.61
167977,888.6719,3.03
168000,1127.9296,5.42
168024,1499.0234,9.13
168048,2060.5468,14.75
168073,2792.9687,22.07
168097,3520.5078,29.35
168123,3901.3671,33.15
168147,3745.1171,31.59
168172,3139.6484,25.54
168198,2402.3437,18.16
168222,1772.4609,11.86
168248,1328.1250,7.42
168271,1035.1562,4.49
168295,859.3750,2.73
168318,751.9531,1.66
168341,683.5938,0.98
168364,639.6484,0.54
168387,605.4688,0.19
168410,585.9375,-0.00
168433,576.1719,-0.10
168458,566.4063,-0.20
168480,556.6406,-0.29
168503,556.6406,-0.29
168526,556.6406,-0.29
168550,551.7578,-0.34
168574,551.7578,-0.34
168598,546.8750,-0.39
168621,566.4063,-0.20
168643,576.1719,-0.10
168668,590.8203,0.05
168690,610.3516,0.24
168713,634.7656,0.49
168736,683.5938,0.98
168759,756.8359,1.71
168781,859.3750,2.73
168805,1030.2734,4.44
168828,1313.4765,7.27
168852,1723.6328,11.38
168878,2338.8671,17.53
168902,3071.2890,24.85
168927,3701.1718,31.15
168952,3920.8984,33.35
168977,3569.3359,29.83
169003,2871.0937,22.85
169027,2119.1406,15.33
169052,1528.3203,9.42
169076,1137.6953,5.52
169100,898.4375,3.12
169122,751.9531,1.66
169146,664.0625,0.78
169168,615.2344,0.29
169191,576.1719,-0.10
169216,556.6406,-0.29
169238,541.9922,-0.44
169261,537.1094,-0.49
169284,537.1094,-0.49
169308,537.1094,-0.49
169332,532.2266,-0.54
169356,537.1094,-0.49
169378,541.9922,-0.44
169401,537.1094,-0.49
169424,541.9922,-0.44
169449,537.1094,-0.49
169473,541.9922,-0.44
169495,532.2266,-0.54
169518,537.1094,-0.49
169540,541.9922,-0.44
169564,541.9922,-0.44
169588,541.9922,-0.44
169612,556.6406,-0.29
169634,595.7031,0.10
169657,639.6484,0.54
169680,708.0078,1.22
169703,825.1953,2.39
169725,1015.6250,4.30
169750,1328.1250,7.42
169774,1806.6406,12.21
169798,2490.2343,19.04
169824,3261.7187,26.76
169848,3813.4765,32.27
169874,3876.9531,32.91
169899,3403.3203,28.17
169923,2685.5468,21.00
169949,2001.9531,14.16
169973,1479.4921,8.93
169997,1142.5781,5.57
170021,927.7344,3.42
170044,795.8984,2.10
170066,712.8906,1.27
170090,654.2969,0.68
170113,625.0000,0.39
170135,595.7031,0.10
170159,576.1719,-0.10
170182,571.2891,-0.15
170206,566.4063,-0.20
170230,551.7578,-0.34
170254,551.7578,-0.34
170276,551.7578,-0.34
170299,556.6406,-0.29
170321,561.5234,-0.24
170345,556.6406,-0.29
170370,566.4063,-0.20
170393,581.0547,-0.05
170417,610.3516,0.24
170439,639.6484,0.54
170463,683.5938,0.98
170485,751.9531,1.66
170509,859.3750,2.73
170531,1025.3906,4.39
170555,1303.7109,7.18
170579,1713.8671,11.28
170604,2324.2187,17.38
170629,3051.7578,24.66
170654,3681.6406,30.96
170679,3920.8984,33.35
170703,3588.8671,30.03
170729,2890.6250,23.05
170754,2143.5546,15.58
170779,1542.9687,9.57
170803,1152.3437,5.66
170826,903.3203,3.17
170850,756.8359,1.71
170872,668.9453,0.83
170895,610.3516,0.24
170918,576.1719,-0.10
170942,551.7578,-0.34
170964,541.9922,-0.44
170988,537.1094,-0.49
171013,537.1094,-0.49
171036,537.1094,-0.49
171059,537.1094,-0.49
171081,532.2266,-0.54
171104,537.1094,-0.49
171127,537.1094,-0.49
171152,537.1094,-0.49
171175,537.1094,-0.49
171198,541.9922,-0.44
171220,537.1094,-0.49
171244,537.1094,-0.49
171269,537.1094,-0.49
171292,537.1094,-0.49
171316,546.8750,-0.39
171338,556.6406,-0.29
171361,595.7031,0.10
171384,634.7656,0.49
171407,708.0078,1.22
171429,825.1953,2.39
171453,1005.8594,4.20
171476,1318.3593,7.32
171500,1791.9921,12.06
171526,2475.5859,18.90
171550,3242.1875,26.56
171575,3803.7109,32.18
171600,3891.6015,33.06
171625,3432.6171,28.47
171651,2719.7265,21.34
171675,2021.4843,14.35
171700,1503.9062,9.18
171724,1157.2265,5.71
171748,932.6172,3.47
171770,805.6641,2.20
171794,717.7734,1.32
171816,654.2969,0.68
171839,625.0000,0.39
171863,595.7031,0.10
171885,585.9375,-0.00
171909,566.4063,-0.20
171933,566.4063,-0.20
171957,556.6406,-0.29
171979,551.7578,-0.34
172002,551.7578,-0.34
172025,556.6406,-0.29
172050,556.6406,-0.29
172073,561.5234,-0.24
172096,566.4063,-0.20
172119,585.9375,-0.00
172142,610.3516,0.24
172166,634.7656,0.49
172188,688.4766,1.02
172211,751.9531,1.66
172234,859.3750,2.73
172257,1025.3906,4.39
172281,1293.9453,7.08
172305,1699.2187,11.13
172329,2304.6875,17.19
172355,3032.2265,24.46
172380,3681.6406,30.96
172404,3916.0156,33.30
172430,3608.3984,30.22
172454,2910.1562,23.24
172479,2158.2031,15.72
172505,1562.5000,9.76
172528,1162.1093,5.76
172553,908.2031,3.22
172575,761.7188,1.76
172598,668.9453,0.83
172621,615.2344,0.29
172644,576.1719,-0.10
172667,561.5234,-0.24
172692,546.8750,-0.39
172716,537.1094,-0.49
172738,537.1094,-0.49
172761,532.2266,-0.54
172783,532.2266,-0.54
172807,532.2266,-0.54
172831,537.1094,-0.49
172855,537.1094,-0.49
172877,541.9922,-0.44
172900,537.1094,-0.49
172922,537.1094,-0.49
172946,537.1094,-0.49
172971,537.1094,-0.49
172994,537.1094,-0.49
173017,541.9922,-0.44
173039,537.1094,-0.49
173063,556.6406,-0.29
173087,590.8203,0.05
173110,634.7656,0.49
173132,703.1250,1.17
173156,815.4297,2.29
173178,1000.9766,4.15
173202,1308.5937,7.23
173227,1777.3437,11.91
173251,2446.2890,18.60
173276,3212.8906,26.27
173301,3798.8281,32.13
173326,3886.7187,33.01
173350,3452.1484,28.66
173376,2739.2578,21.53
173401,2045.8984,14.60
173426,1513.6718,9.28
173450,1176.7578,5.91
173473,952.1484,3.66
173497,805.6641,2.20
173519,717.7734,1.32
173542,659.1797,0.73
173565,625.0000,0.39
173588,600.5859,0.15
173611,581.0547,-0.05
173635,571.2891,-0.15
173658,561.5234,-0.24
173680,556.6406,-0.29
173703,551.7578,-0.34
173726,556.6406,-0.29
173751,546.8750,-0.39
173774,556.6406,-0.29
173797,561.5234,-0.24
173819,571.2891,-0.15
173843,585.9375,-0.00
173868,605.4688,0.19
173890,634.7656,0.49
173913,678.7109,0.93
173936,751.9531,1.66
173959,849.6094,2.64
173981,1020.5078,4.35
174006,1284.1796,6.98
174029,1689.4531,11.03
174055,2290.0390,17.04
174080,3002.9296,24.17
174104,3657.2265,30.71
174130,3916.0156,33.30
174154,3627.9296,30.42
174179,2944.3359,23.58
174204,2182.6171,15.97
174229,1577.1484,9.91
174254,1181.6406,5.96
174277,927.7344,3.42
174300,771.4844,1.85
174323,673.8281,0.88
174346,610.3516,0.24
174368,581.0547,-0.05
174393,561.5234,-0.24
174416,541.9922,-0.44
174439,541.9922,-0.44
174461,537.1094,-0.49
174485,541.9922,-0.44
174510,532.2266,-0.54
174533,537.1094,-0.49
174556,537.1094,-0.49
174578,537.1094,-0.49
174601,537.1094,-0.49
174624,541.9922,-0.44
174649,537.1094,-0.49
174672,537.1094,-0.49
174695,541.9922,-0.44
174717,532.2266,-0.54
174740,541.9922,-0.44
174764,546.8750,-0.39
174788,561.5234,-0.24
174812,595.7031,0.10
174834,634.7656,0.49
174858,698.2422,1.12
174880,815.4297,2.29
174903,996.0938,4.10
174926,1289.0625,7.03
174950,1738.2812,11.52
174974,2407.2265,18.21
175000,3154.2968,25.68
175025,3764.6484,31.79
175049,3896.4843,33.10
175075,3496.0937,29.10
175099,2792.9687,22.07
175125,2089.8437,15.04
175150,1552.7343,9.67
175173,1196.2890,6.10
175198,961.9141,3.76
175220,810.5469,2.25
175243,722.6563,1.37
175266,664.0625,0.78
175289,625.0000,0.39
175311,600.5859,0.15
175335,581.0547,-0.05
175358,571.2891,-0.15
175381,561.5234,-0.24
175405,556.6406,-0.29
175429,551.7578,-0.34
175453,551.7578,-0.34
175475,556.6406,-0.29
175498,556.6406,-0.29
175521,561.5234,-0.24
175545,571.2891,-0.15
175569,585.9375,-0.00
175593,610.3516,0.24
175616,634.7656,0.49
175639,683.5938,0.98
175662,747.0703,1.61
175684,844.7266,2.59
175708,1005.8594,4.20
175731,1269.5312,6.84
175755,1660.1562,10.74
175780,2246.0937,16.60
175805,2963.8671,23.78
175831,3623.0468,30.37
175855,3920.8984,33.35
175880,3657.2265,30.71
175905,2988.2812,24.02
175930,2236.3281,16.50
175954,1621.0937,10.35
175980,1191.4062,6.05
176004,927.7344,3.42
176027,771.4844,1.85
176050,673.8281,0.88
176072,615.2344,0.29
176096,581.0547,-0.05
176119,561.5234,-0.24
176142,546.8750,-0.39
176165,541.9922,-0.44
176189,537.1094,-0.49
176214,532.2266,-0.54
176237,537.1094,-0.49
176260,541.9922,-0.44
176282,537.1094,-0.49
176306,537.1094,-0.49
176330,541.9922,-0.44
176354,537.1094,-0.49
176376,537.1094,-0.49
176399,537.1094,-0.49
176421,532.2266,-0.54
176445,537.1094,-0.49
176470,541.9922,-0.44
176493,541.9922,-0.44
176516,561.5234,-0.24
176538,590.8203,0.05
176561,629.8828,0.44
176584,698.2422,1.12
176607,815.4297,2.29
176629,991.2109,4.05
176653,1269.5312,6.84
176676,1718.7500,11.33
176702,2377.9296,17.92
176727,3129.8828,25.44
176751,3745.1171,31.59
176777,3896.4843,33.10
176801,3520.5078,29.35
176826,2827.1484,22.41
176851,2128.9062,15.43
176876,1577.1484,9.91
176901,1215.8203,6.30
176924,966.7969,3.81
176947,820.3125,2.34
176970,727.5391,1.42
176993,668.9453,0.83
177015,629.8828,0.44
177039,605.4688,0.19
177061,590.8203,0.05
177084,576.1719,-0.10
177108,566.4063,-0.20
177132,561.5234,-0.24
177155,551.7578,-0.34
177177,551.7578,-0.34
177201,551.7578,-0.34
177225,561.5234,-0.24
177249,561.5234,-0.24
177271,561.5234,-0.24
177294,581.0547,-0.05
177317,595.7031,0.10
177341,620.1172,0.34
177363,654.2969,0.68
177387,712.8906,1.27
177410,795.8984,2.10
177432,927.7344,3.42
177456,1123.0468,5.37
177479,1450.1953,8.64
177503,1923.8281,13.38
177528,2587.8906,20.02
177553,3310.5468,27.25
177577,3828.1250,32.42
177603,3862.3046,32.76
177628,3378.9062,27.93
177653,2631.8359,20.46
177678,1918.9453,13.33
177702,1391.6015,8.06
177727,1059.5703,4.74
177751,844.7266,2.59
177773,717.7734,1.32
177797,649.4141,0.63
177819,600.5859,0.15
177842,571.2891,-0.15
177866,551.7578,-0.34
177890,541.9922,-0.44
177912,532.2266,-0.54
177935,537.1094,-0.49
177957,541.9922,-0.44
177981,537.1094,-0.49
178006,537.1094,-0.49
178029,546.8750,-0.39
178052,537.1094,-0.49
178074,537.1094,-0.49
178097,541.9922,-0.44
178120,541.9922,-0.44
178145,537.1094,-0.49
178168,537.1094,-0.49
178191,541.9922,-0.44
178213,541.9922,-0.44
178237,551.7578,-0.34
178262,581.0547,-0.05
178285,610.3516,0.24
178308,659.1797,0.73
178331,747.0703,1.61
178354,888.6719,3.03
178376,1108.3984,5.22
178401,1474.6093,8.89
178424,2016.6015,14.31
178449,2744.1406,21.58
178475,3466.7968,28.81
178499,3891.6015,33.06
178524,3779.2968,31.93
178549,3212.8906,26.27
178574,2485.3515,18.99
178599,1845.7031,12.60
178624,1381.8359,7.96
178648,1088.8671,5.03
178672,893.5547,3.08
178695,771.4844,1.85
178717,698.2422,1.12
178741,649.4141,0.63
178763,610.3516,0.24
178786,590.8203,0.05
178809,576.1719,-0.10
178833,566.4063,-0.20
178855,566.4063,-0.20
178879,556.6406,-0.29
178904,556.6406,-0.29
178927,551.7578,-0.34
178950,556.6406,-0.29
178972,561.5234,-0.24
178996,566.4063,-0.20
179020,576.1719,-0.10
179044,590.8203,0.05
179066,610.3516,0.24
179090,634.7656,0.49
179112,683.5938,0.98
179135,751.9531,1.66
179159,854.4922,2.68
179181,1030.2734,4.44
179205,1293.9453,7.08
179229,1694.3359,11.08
179254,2294.9218,17.09
179278,3007.8125,24.22
179304,3652.3437,30.66
179329,3916.0156,33.30
179354,3632.8125,30.47
179379,2958.9843,23.73
179403,2207.0312,16.21
179429,1591.7968,10.06
179453,1176.7578,5.91
179477,917.9688,3.32
179501,771.4844,1.85
179523,683.5938,0.98
179546,620.1172,0.34
179569,581.0547,-0.05
179593,561.5234,-0.24
179616,551.7578,-0.34
179641,537.1094,-0.49
179664,537.1094,-0.49
179687,537.1094,-0.49
179709,537.1094,-0.49
179732,537.1094,-0.49
179756,537.1094,-0.49
179780,541.9922,-0.44
179804,546.8750,-0.39
179826,537.1094,-0.49
179849,537.1094,-0.49
179872,537.1094,-0.49
179896,537.1094,-0.49
179920,537.1094,-0.49
179944,541.9922,-0.44
179966,546.8750,-0.39
179989,561.5234,-0.24
180013,595.7031,0.10
180036,629.8828,0.44
180059,703.1250,1.17
180081,820.3125,2.34
180105,1000.9766,4.15
180128,1308.5937,7.23
180152,1767.5781,11.82
180177,2446.2890,18.60
180202,3198.2421,26.12
180228,3784.1796,31.98
180252,3896.4843,33.10
180277,3471.6796,28.86
180302,2778.3203,21.92
180327,2084.9609,14.99
180352,1547.8515,9.62
180376,1196.2890,6.10
180400,961.9141,3.76
180422,825.1953,2.39
180446,732.4219,1.46
180468,664.0625,0.78
180492,629.8828,0.44
180514,600.5859,0.15
180537,585.9375,-0.00
180561,571.2891,-0.15
180585,556.6406,-0.29
180608,561.5234,-0.24
180630,546.8750,-0.39
180654,561.5234,-0.24
180677,551.7578,-0.34
180702,556.6406,-0.29
180725,566.4063,-0.20
180748,576.1719,-0.10
180771,581.0547,-0.05
180796,605.4688,0.19
180818,629.8828,0.44
180841,668.9453,0.83
180865,722.6563,1.37
180887,815.4297,2.29
180910,961.9141,3.76
180933,1176.7578,5.91
180957,1518.5546,9.33
180981,2021.4843,14.35
181006,2705.0781,21.19
181030,3417.9687,28.32
181056,3872.0703,32.86
181081,3818.3593,32.32
181105,3276.3671,26.90
181131,2519.5312,19.34
181155,1835.9375,12.50
181181,1333.0078,7.47
181204,1025.3906,4.39
181228,825.1953,2.39
181252,703.1250,1.17
181274,634.7656,0.49
181297,590.8203,0.05
181320,566.4063,-0.20
181344,556.6406,-0.29
181366,541.9922,-0.44
181389,537.1094,-0.49
181412,537.1094,-0.49
181437,532.2266,-0.54
181460,532.2266,-0.54
181484,537.1094,-0.49
181507,541.9922,-0.44
181529,541.9922,-0.44
181553,537.1094,-0.49
181577,541.9922,-0.44
181601,541.9922,-0.44
181623,537.1094,-0.49
181646,541.9922,-0.44
181668,537.1094,-0.49
181692,546.8750,-0.39
181716,561.5234,-0.24
181740,581.0547,-0.05
181764,615.2344,0.29
181787,678.7109,0.93
181810,766.6016,1.81
181832,917.9688,3.32
181856,1162.1093,5.76
181879,1547.8515,9.62
181903,2109.3750,15.23
181928,2841.7968,22.56
181953,3549.8046,29.64
181978,3911.1328,33.25
182003,3730.4687,31.44
182028,3120.1171,25.34
182053,2397.4609,18.11
182078,1782.2265,11.96
182103,1337.8906,7.52
182127,1049.8046,4.64
182151,878.9063,2.93
182173,766.6016,1.81
182197,693.3594,1.07
182219,644.5313,0.59
182242,610.3516,0.24
182265,595.7031,0.10
182288,571.2891,-0.15
182310,566.4063,-0.20
182334,556.6406,-0.29
182359,561.5234,-0.24
182382,556.6406,-0.29
182405,556.6406,-0.29
182427,556.6406,-0.29
182451,566.4063,-0.20
182475,566.4063,-0.20
182499,585.9375,-0.00
182522,605.4688,0.19
182545,620.1172,0.34
182568,664.0625,0.78
182591,722.6563,1.37
182614,810.5469,2.25
182637,952.1484,3.66
182660,1162.1093,5.76
182683,1494.1406,9.08
182708,1972.6562,13.87
182732,2651.3671,20.65
182758,3369.1406,27.83
182782,3852.5390,32.67
182807,3842.7734,32.57
182833,3330.0781,27.44
182857,2578.1250,19.92
182882,1879.8828,12.94
182907,1372.0703,7.86
182931,1044.9218,4.59
182956,839.8438,2.54
182978,717.7734,1.32
183001,639.6484,0.54
183024,595.7031,0.10
183047,571.2891,-0.15
183069,546.8750,-0.39
183093,537.1094,-0.49
183116,537.1094,-0.49
183141,537.1094,-0.49
183164,537.1094,-0.49
183187,537.1094,-0.49
183209,537.1094,-0.49
183233,537.1094,-0.49
183257,537.1094,-0.49
183281,537.1094,-0.49
183305,537.1094,-0.49
183327,541.9922,-0.44
183350,532.2266,-0.54
183373,537.1094,-0.49
183398,541.9922,-0.44
183421,541.9922,-0.44
183444,551.7578,-0.34
183467,576.1719,-0.10
183490,615.2344,0.29
183514,668.9453,0.83
183536,761.7188,1.76
183559,908.2031,3.22
183582,1137.6953,5.52
183606,1508.7890,9.23
183629,2065.4296,14.79
183655,2783.2031,21.97
183680,3505.8593,29.20
183705,3896.4843,33.10
183730,3754.8828,31.69
183754,3178.7109,25.93
183780,2460.9375,18.75
183804,1826.1718,12.40
183829,1372.0703,7.86
183854,1074.2187,4.88
183877,888.6719,3.03
183901,771.4844,1.85
183923,693.3594,1.07
183946,644.5313,0.59
183969,615.2344,0.29
183992,590.8203,0.05
184014,585.9375,-0.00
184039,571.2891,-0.15
184062,566.4063,-0.20
184085,561.5234,-0.24
184108,556.6406,-0.29
184131,556.6406,-0.29
184156,551.7578,-0.34
184179,556.6406,-0.29
184202,561.5234,-0.24
184224,576.1719,-0.10
184248,590.8203,0.05
184271,610.3516,0.24
184294,644.5313,0.59
184316,698.2422,1.12
184340,766.6016,1.81
184363,883.7891,2.98
184386,1054.6875,4.69
184410,1328.1250,7.42
184433,1743.1640,11.57
184459,2353.5156,17.68
184483,3066.4062,24.80
184508,3686.5234,31.01
184534,3920.8984,33.35
184558,3593.7500,30.08
184583,2905.2734,23.19
184608,2167.9687,15.82
184633,1572.2656,9.86
184657,1176.7578,5.91
184681,922.8516,3.37
184704,771.4844,1.85
184727,673.8281,0.88
184750,620.1172,0.34
184772,590.8203,0.05
184796,566.4063,-0.20
184819,551.7578,-0.34
184842,541.9922,-0.44
184864,532.2266,-0.54
184888,537.1094,-0.49
184912,537.1094,-0.49
184936,537.1094,-0.49
184958,537.1094,-0.49
184981,537.1094,-0.49
185004,537.1094,-0.49
185027,537.1094,-0.49
185052,532.2266,-0.54
185075,537.1094,-0.49
185098,537.1094,-0.49
185120,537.1094,-0.49
185144,537.1094,-0.49
185167,541.9922,-0.44
185192,561.5234,-0.24
185214,595.7031,0.10
185237,634.7656,0.49
185261,708.0078,1.22
185283,825.1953,2.39
185306,1010.7422,4.25
185330,1313.4765,7.27
185354,1772.4609,11.86
185378,2436.5234,18.51
185404,3183.5937,25.98
185428,3764.6484,31.79
185453,3886.7187,33.01
185479,3486.3281,29.00
185503,2797.8515,22.12
185529,2114.2578,15.28
185553,1567.3828,9.81
185577,1210.9375,6.25
185602,976.5625,3.91
185624,825.1953,2.39
185647,732.4219,1.46
185670,668.9453,0.83
185693,629.8828,0.44
185715,605.4688,0.19
185739,585.9375,-0.00
185762,571.2891,-0.15
185785,561.5234,-0.24
185808,556.6406,-0.29
185833,561.5234,-0.24
185857,556.6406,-0.29
185879,556.6406,-0.29
185902,556.6406,-0.29
185925,566.4063,-0.20
185950,576.1719,-0.10
185973,585.9375,-0.00
185997,600.5859,0.15
186020,625.0000,0.39
186043,664.0625,0.78
186065,732.4219,1.46
186089,825.1953,2.39
186112,971.6797,3.86
186134,1186.5234,6.01
186159,1528.3203,9.42
186182,2026.3671,14.40
186207,2705.0781,21.19
186232,3403.3203,28.17
186257,3872.0703,32.86
186283,3813.4765,32.27
186307,3276.3671,26.90
186332,2539.0625,19.53
186357,1850.5859,12.65
186382,1352.5390,7.67
186405,1035.1562,4.49
186430,830.0781,2.44
186452,712.8906,1.27
186475,639.6484,0.54
186499,595.7031,0.10
186521,566.4063,-0.20
186545,556.6406,-0.29
186569,541.9922,-0.44
186593,532.2266,-0.54
186615,537.1094,-0.49
186638,537.1094,-0.49
186660,537.1094,-0.49
186684,537.1094,-0.49
186708,546.8750,-0.39
186732,537.1094,-0.49
186755,537.1094,-0.49
186777,541.9922,-0.44
186800,532.2266,-0.54
186823,537.1094,-0.49
186848,532.2266,-0.54
186871,541.9922,-0.44
186894,546.8750,-0.39
186916,551.7578,-0.34
186940,585.9375,-0.00
186964,615.2344,0.29
186987,673.8281,0.88
187010,766.6016,1.81
187033,922.8516,3.37
187056,1162.1093,5.76
187079,1547.8515,9.62
187104,2109.3750,15.23
187128,2832.0312,22.46
187154,3530.2734,29.44
187179,3896.4843,33.10
187203,3745.1171,31.59
187229,3144.5312,25.59
187253,2426.7578,18.41
187278,1806.6406,12.21
187303,1362.3046,7.76
187327,1069.3359,4.83
187352,883.7891,2.98
187374,771.4844,1.85
187397,698.2422,1.12
187420,644.5313,0.59
187443,615.2344,0.29
187465,600.5859,0.15
187489,581.0547,-0.05
187512,571.2891,-0.15
187535,561.5234,-0.24
187558,556.6406,-0.29
187582,551.7578,-0.34
187607,551.7578,-0.34
187630,551.7578,-0.34
187653,561.5234,-0.24
187675,571.2891,-0.15
187699,581.0547,-0.05
187723,595.7031,0.10
187746,620.1172,0.34
187768,649.4141,0.63
187792,703.1250,1.17
187814,781.2500,1.95
187837,888.6719,3.03
187860,1074.2187,4.88
187884,1362.3046,7.76
187908,1787.1093,12.01
187933,2397.4609,18.11
187958,3115.2343,25.29
187983,3715.8203,31.30
188008,3906.2500,33.20
188033,3559.5703,29.74
188058,2871.0937,22.85
188083,2133.7890,15.48
188107,1542.9687,9.57
188132,1166.9921,5.81
188155,913.0859,3.27
188179,761.7188,1.76
188201,673.8281,0.88
188224,620.1172,0.34
188248,581.0547,-0.05
188271,566.4063,-0.20
188294,546.8750,-0.39
188317,541.9922,-0.44
188341,537.1094,-0.49
188365,537.1094,-0.49
188389,537.1094,-0.49
188411,541.9922,-0.44
188434,527.3438,-0.59
188457,541.9922,-0.44
188482,541.9922,-0.44
188506,541.9922,-0.44
188528,532.2266,-0.54
188551,537.1094,-0.49
188573,537.1094,-0.49
188597,541.9922,-0.44
188621,537.1094,-0.49
188645,551.7578,-0.34
188667,561.5234,-0.24
188690,600.5859,0.15
188712,644.5313,0.59
188736,717.7734,1.32
188759,839.8438,2.54
188781,1040.0390,4.54
188806,1347.6562,7.62
188829,1826.1718,12.40
188855,2504.8828,19.19
188879,3256.8359,26.71
188904,3793.9453,32.08
188930,3872.0703,32.86
188954,3442.3828,28.56
188979,2744.1406,21.58
189004,2065.4296,14.79
189029,1538.0859,9.52
189053,1191.4062,6.05
189077,961.9141,3.76
189100,825.1953,2.39
189123,732.4219,1.46
189146,673.8281,0.88
189168,634.7656,0.49
189192,605.4688,0.19
189214,585.9375,-0.00
189238,571.2891,-0.15
189262,566.4063,-0.20
189286,556.6406,-0.29
189308,556.6406,-0.29
189331,556.6406,-0.29
189353,561.5234,-0.24
189377,556.6406,-0.29
189402,561.5234,-0.24
189425,581.0547,-0.05
189449,585.9375,-0.00
189473,610.3516,0.24
189496,634.7656,0.49
189518,673.8281,0.88
189542,742.1875,1.56
189564,839.8438,2.54
189587,991.2109,4.05
189611,1220.7031,6.35
189634,1582.0312,9.96
189658,2089.8437,15.04
189683,2778.3203,21.92
189708,3471.6796,28.86
189732,3881.8359,32.96
189758,3784.1796,31.98
189783,3212.8906,26.27
189808,2470.7031,18.85
189833,1801.7578,12.16
189857,1318.3593,7.32
189882,1010.7422,4.25
189905,820.3125,2.34
189928,708.0078,1.22
189952,634.7656,0.49
189974,595.7031,0.10
189997,571.2891,-0.15
190021,551.7578,-0.34
190045,537.1094,-0.49
190067,532.2266,-0.54
190090,541.9922,-0.44
