Time(ms),Hall(mV),B(mT)
73617,537.1094,-0.49
73638,532.2266,-0.54
73660,532.2266,-0.54
73681,532.2266,-0.54
73704,532.2266,-0.54
73728,527.3438,-0.59
73750,532.2266,-0.54
73773,527.3438,-0.59
73794,522.4609,-0.64
73816,527.3438,-0.59
73838,527.3438,-0.59
73861,537.1094,-0.49
73884,546.8750,-0.39
73907,556.6406,-0.29
73928,595.7031,0.10
73950,620.1172,0.34
73972,668.9453,0.83
73994,732.4219,1.46
74015,830.0781,2.44
74038,961.9141,3.76
74059,1157.2265,5.71
74082,1455.0781,8.69
74105,1845.7031,12.60
74129,2382.8125,17.97
74152,2983.3984,23.97
74177,3554.6875,29.69
74201,3901.3671,33.15
74224,3940.4296,33.54
74249,3671.8750,30.86
74272,3178.7109,25.93
74296,2631.8359,20.46
74320,2124.0234,15.38
74344,1694.3359,11.08
74368,1372.0703,7.86
74391,1142.5781,5.57
74414,976.5625,3.91
74436,854.4922,2.68
74458,776.3672,1.90
74479,712.8906,1.27
74501,668.9453,0.83
74523,639.6484,0.54
74545,615.2344,0.29
74566,595.7031,0.10
74589,585.9375,-0.00
74611,581.0547,-0.05
74634,571.2891,-0.15
74657,561.5234,-0.24
74680,561.5234,-0.24
74701,561.5234,-0.24
74723,556.6406,-0.29
74745,556.6406,-0.29
74768,556.6406,-0.29
74791,556.6406,-0.29
74814,556.6406,-0.29
74835,556.6406,-0.29
74857,556.6406,-0.29
74880,556.6406,-0.29
74902,561.5234,-0.24
74926,571.2891,-0.15
74948,571.2891,-0.15
74970,581.0547,-0.05
74992,581.0547,-0.05
75016,595.7031,0.10
75037,605.4688,0.19
75059,620.1172,0.34
75081,649.4141,0.63
75103,683.5938,0.98
75124,727.5391,1.42
75147,791.0156,2.05
75168,883.7891,2.98
75190,1015.6250,4.30
75213,1201.1718,6.15
75236,1455.0781,8.69
75258,1801.7578,12.16
75283,2265.6250,16.80
75307,2802.7343,22.17
75330,3339.8437,27.54
75355,3774.4140,31.88
75378,3974.6093,33.89
75402,3852.5390,32.67
75426,3437.5000,28.51
75450,2875.9765,22.90
75474,2290.0390,17.04
75498,1772.4609,11.86
75522,1376.9531,7.91
75545,1103.5156,5.18
75568,917.9688,3.32
75589,795.8984,2.10
75612,712.8906,1.27
75633,644.5313,0.59
75655,605.4688,0.19
75677,581.0547,-0.05
75700,561.5234,-0.24
75721,546.8750,-0.39
75744,532.2266,-0.54
75766,532.2266,-0.54
75790,532.2266,-0.54
75812,527.3438,-0.59
75834,532.2266,-0.54
75855,527.3438,-0.59
75877,527.3438,-0.59
75899,532.2266,-0.54
75923,541.9922,-0.44
75945,532.2266,-0.54
75967,532.2266,-0.54
75988,532.2266,-0.54
76010,537.1094,-0.49
76033,532.2266,-0.54
76056,532.2266,-0.54
76079,532.2266,-0.54
76100,527.3438,-0.59
76122,532.2266,-0.54
76143,532.2266,-0.54
76166,532.2266,-0.54
76188,537.1094,-0.49
76212,537.1094,-0.49
76234,556.6406,-0.29
76256,576.1719,-0.10
76278,595.7031,0.10
76301,634.7656,0.49
76322,678.7109,0.93
76344,751.9531,1.66
76366,864.2578,2.78
76388,1015.6250,4.30
76410,1245.1171,6.59
76434,1572.2656,9.86
76456,2001.9531,14.16
76480,2568.3593,19.82
76505,3168.9453,25.83
76528,3676.7578,30.91
76552,3945.3125,33.59
76576,3901.3671,33.15
76600,3554.6875,29.69
76623,3051.7578,24.66
76648,2500.0000,19.14
76672,2011.7187,14.26
76696,1611.3281,10.25
76720,1308.5937,7.23
76742,1088.8671,5.03
76766,937.5000,3.51
76787,830.0781,2.44
76809,751.9531,1.66
76831,698.2422,1.12
76853,659.1797,0.73
76874,629.8828,0.44
76897,615.2344,0.29
76918,595.7031,0.10
76940,585.9375,-0.00
76963,585.9375,-0.00
76986,571.2891,-0.15
77007,566.4063,-0.20
77029,566.4063,-0.20
77051,556.6406,-0.29
77075,556.6406,-0.29
77097,556.6406,-0.29
77119,556.6406,-0.29
77140,556.6406,-0.29
77162,556.6406,-0.29
77185,556.6406,-0.29
77208,556.6406,-0.29
77231,566.4063,-0.20
77252,566.4063,-0.20
77274,571.2891,-0.15
77296,571.2891,-0.15
77319,571.2891,-0.15
77342,590.8203,0.05
77364,600.5859,0.15
77385,615.2344,0.29
77408,639.6484,0.54
77429,668.9453,0.83
77451,712.8906,1.27
77473,766.6016,1.81
77495,849.6094,2.64
77516,971.6797,3.86
77539,1127.9296,5.42
77561,1357.4218,7.71
77584,1660.1562,10.74
77608,2080.0781,14.94
77632,2578.1250,19.92
77656,3125.0000,25.39
77680,3613.2812,30.27
77704,3925.7812,33.40
77727,3935.5468,33.50
77752,3637.6953,30.52
77775,3095.7031,25.10
77799,2504.8828,19.19
77824,1953.1250,13.67
77847,1513.6718,9.28
77871,1201.1718,6.15
77893,986.3281,4.00
77915,839.8438,2.54
77937,737.3047,1.51
77959,668.9453,0.83
77980,620.1172,0.34
78003,585.9375,-0.00
78025,571.2891,-0.15
78047,551.7578,-0.34
78068,541.9922,-0.44
78091,532.2266,-0.54
78114,532.2266,-0.54
78137,532.2266,-0.54
78158,532.2266,-0.54
78180,532.2266,-0.54
78201,527.3438,-0.59
78224,532.2266,-0.54
78246,532.2266,-0.54
78270,532.2266,-0.54
78292,541.9922,-0.44
78314,532.2266,-0.54
78336,532.2266,-0.54
78358,537.1094,-0.49
78381,537.1094,-0.49
78404,532.2266,-0.54
78427,532.2266,-0.54
78448,527.3438,-0.59
78470,527.3438,-0.59
78491,532.2266,-0.54
78514,532.2266,-0.54
78537,537.1094,-0.49
78560,541.9922,-0.44
78581,566.4063,-0.20
78603,590.8203,0.05
78624,639.6484,0.54
78647,683.5938,0.98
78668,756.8359,1.71
78690,869.1406,2.83
78712,1030.2734,4.44
78735,1264.6484,6.79
78757,1596.6796,10.11
78782,2065.4296,14.79
78806,2631.8359,20.46
78829,3222.6562,26.37
78854,3710.9375,31.25
78877,3964.8437,33.79
78902,3891.6015,33.06
78925,3544.9218,29.59
78949,3032.2265,24.46
78973,2490.2343,19.04
78997,1992.1875,14.06
79021,1596.6796,10.11
79045,1298.8281,7.13
79068,1083.9843,4.98
79090,932.6172,3.47
79113,825.1953,2.39
79134,751.9531,1.66
79156,693.3594,1.07
79178,664.0625,0.78
79200,634.7656,0.49
79221,615.2344,0.29
79244,600.5859,0.15
79265,585.9375,-0.00
79288,576.1719,-0.10
79311,576.1719,-0.10
79334,566.4063,-0.20
79355,571.2891,-0.15
79378,566.4063,-0.20
79401,556.6406,-0.29
79424,556.6406,-0.29
79446,556.6406,-0.29
79467,556.6406,-0.29
79489,556.6406,-0.29
79511,556.6406,-0.29
79535,561.5234,-0.24
79557,561.5234,-0.24
79579,561.5234,-0.24
79600,561.5234,-0.24
79622,571.2891,-0.15
79644,571.2891,-0.15
79668,590.8203,0.05
79689,595.7031,0.10
79711,610.3516,0.24
79733,629.8828,0.44
79755,664.0625,0.78
79776,698.2422,1.12
79799,751.9531,1.66
79820,825.1953,2.39
79842,932.6172,3.47
79864,1074.2187,4.88
79887,1279.2968,6.93
79909,1552.7343,9.67
79933,1918.9453,13.33
79956,2382.8125,17.97
79980,2924.8046,23.39
80005,3452.1484,28.66
80028,3847.6562,32.62
80052,3979.4921,33.93
80076,3779.2968,31.93
80100,3310.5468,27.25
80123,2709.9609,21.24
80148,2133.7890,15.48
80172,1660.1562,10.74
80196,1303.7109,7.18
80219,1054.6875,4.69
80241,883.7891,2.98
80264,771.4844,1.85
80285,698.2422,1.12
80307,639.6484,0.54
80329,605.4688,0.19
80351,581.0547,-0.05
80373,561.5234,-0.24
80396,541.9922,-0.44
80418,532.2266,-0.54
80442,527.3438,-0.59
80464,527.3438,-0.59
80486,532.2266,-0.54
80507,527.3438,-0.59
80530,527.3438,-0.59
80552,532.2266,-0.54
80576,532.2266,-0.54
80599,532.2266,-0.54
80620,537.1094,-0.49
80642,532.2266,-0.54
80663,537.1094,-0.49
80686,527.3438,-0.59
80709,532.2266,-0.54
80732,537.1094,-0.49
80754,532.2266,-0.54
80776,532.2266,-0.54
80797,532.2266,-0.54
80820,527.3438,-0.59
80842,541.9922,-0.44
80866,537.1094,-0.49
80888,541.9922,-0.44
80910,551.7578,-0.34
80931,581.0547,-0.05
80954,610.3516,0.24
80976,639.6484,0.54
80998,708.0078,1.22
81019,786.1328,2.00
81042,908.2031,3.22
81063,1088.8671,5.03
81086,1357.4218,7.71
81110,1713.8671,11.28
81133,2202.1484,16.16
81157,2773.4375,21.87
81181,3349.6093,27.64
81205,3793.9453,32.08
81229,3969.7265,33.84
81253,3837.8906,32.52
81276,3442.3828,28.56
81301,2915.0390,23.29
81325,2377.9296,17.92
81348,1894.5312,13.09
81373,1518.5546,9.33
81395,1245.1171,6.59
81418,1044.9218,4.59
81441,903.3203,3.17
81463,805.6641,2.20
81484,737.3047,1.51
81507,698.2422,1.12
81528,654.2969,0.68
81550,629.8828,0.44
81572,615.2344,0.29
81594,590.8203,0.05
81615,590.8203,0.05
81638,581.0547,-0.05
81660,571.2891,-0.15
81682,576.1719,-0.10
81705,566.4063,-0.20
81728,561.5234,-0.24
81750,556.6406,-0.29
81771,556.6406,-0.29
81793,551.7578,-0.34
81815,556.6406,-0.29
81839,556.6406,-0.29
81861,556.6406,-0.29
81883,556.6406,-0.29
81904,561.5234,-0.24
81926,556.6406,-0.29
81948,561.5234,-0.24
81972,566.4063,-0.20
81994,576.1719,-0.10
82017,581.0547,-0.05
82039,595.7031,0.10
82062,605.4688,0.19
82083,629.8828,0.44
82105,664.0625,0.78
82127,698.2422,1.12
82149,747.0703,1.61
82170,820.3125,2.34
82193,917.9688,3.32
82214,1049.8046,4.64
82237,1245.1171,6.59
82260,1499.0234,9.13
82283,1850.5859,12.65
82307,2309.5703,17.24
82331,2841.7968,22.56
82355,3383.7890,27.98
82378,3803.7109,32.18
82403,3969.7265,33.84
82426,3823.2421,32.37
82451,3378.9062,27.93
82475,2807.6171,22.22
82498,2211.9140,16.26
82523,1723.6328,11.38
82546,1357.4218,7.71
82569,1093.7500,5.08
82592,913.0859,3.27
82614,795.8984,2.10
82635,717.7734,1.32
82658,659.1797,0.73
82679,615.2344,0.29
82701,590.8203,0.05
82723,561.5234,-0.24
82746,541.9922,-0.44
82767,537.1094,-0.49
82789,527.3438,-0.59
82811,527.3438,-0.59
82834,532.2266,-0.54
82857,532.2266,-0.54
82880,527.3438,-0.59
82902,527.3438,-0.59
82923,527.3438,-0.59
82945,532.2266,-0.54
82967,532.2266,-0.54
82991,532.2266,-0.54
83013,537.1094,-0.49
83035,532.2266,-0.54
83056,532.2266,-0.54
83078,532.2266,-0.54
83100,532.2266,-0.54
83123,532.2266,-0.54
83146,527.3438,-0.59
83169,532.2266,-0.54
83190,532.2266,-0.54
83212,532.2266,-0.54
83233,537.1094,-0.49
83256,551.7578,-0.34
83279,576.1719,-0.10
83302,600.5859,0.15
83323,634.7656,0.49
83346,693.3594,1.07
83367,776.3672,1.90
83389,883.7891,2.98
83411,1059.5703,4.74
83434,1303.7109,7.18
83457,1645.5078,10.60
83481,2104.4921,15.18
83505,2675.7812,20.90
83528,3237.3046,26.51
83553,3720.7031,31.35
83576,3950.1953,33.64
83600,3886.7187,33.01
83624,3540.0390,29.54
83648,3027.3437,24.41
83673,2475.5859,18.90
83696,1987.3046,14.01
83720,1582.0312,9.96
83743,1298.8281,7.13
83766,1079.1015,4.93
83788,932.6172,3.47
83811,830.0781,2.44
83832,756.8359,1.71
83854,708.0078,1.22
83876,664.0625,0.78
83898,634.7656,0.49
83919,620.1172,0.34
83942,610.3516,0.24
83963,595.7031,0.10
83985,581.0547,-0.05
84008,576.1719,-0.10
84031,571.2891,-0.15
84052,561.5234,-0.24
84074,561.5234,-0.24
84097,561.5234,-0.24
84120,561.5234,-0.24
84143,556.6406,-0.29
84164,561.5234,-0.24
84186,556.6406,-0.29
84207,556.6406,-0.29
84230,556.6406,-0.29
84253,556.6406,-0.29
84276,561.5234,-0.24
84297,566.4063,-0.20
84319,561.5234,-0.24
84341,576.1719,-0.10
84365,585.9375,-0.00
84387,595.7031,0.10
84409,605.4688,0.19
84431,625.0000,0.39
84453,649.4141,0.63
84474,688.4766,1.02
84497,737.3047,1.51
84518,800.7813,2.15
84540,893.5547,3.08
84562,1020.5078,4.35
84585,1196.2890,6.10
84608,1440.4296,8.54
84631,1767.5781,11.82
84655,2197.2656,16.11
84678,2724.6093,21.39
84703,3266.6015,26.81
84726,3735.3515,31.49
84750,3969.7265,33.84
84774,3872.0703,32.86
84798,3476.5625,28.91
84823,2919.9218,23.34
84846,2329.1015,17.43
84870,1826.1718,12.40
84894,1430.6640,8.45
84917,1157.2265,5.71
84939,957.0313,3.71
84962,830.0781,2.44
84983,732.4219,1.46
85005,668.9453,0.83
85027,615.2344,0.29
85049,595.7031,0.10
85070,576.1719,-0.10
85094,551.7578,-0.34
85116,541.9922,-0.44
85138,532.2266,-0.54
85159,532.2266,-0.54
85181,527.3438,-0.59
85203,532.2266,-0.54
85227,532.2266,-0.54
85250,527.3438,-0.59
85271,532.2266,-0.54
85293,532.2266,-0.54
85314,532.2266,-0.54
85337,537.1094,-0.49
85360,537.1094,-0.49
85383,537.1094,-0.49
85404,532.2266,-0.54
85426,537.1094,-0.49
85447,532.2266,-0.54
85470,527.3438,-0.59
85492,527.3438,-0.59
85516,532.2266,-0.54
85538,527.3438,-0.59
85560,532.2266,-0.54
85581,541.9922,-0.44
85603,551.7578,-0.34
85625,561.5234,-0.24
85649,585.9375,-0.00
85671,625.0000,0.39
85693,678.7109,0.93
85715,761.7188,1.76
85737,869.1406,2.83
85758,1030.2734,4.44
85782,1274.4140,6.88
85805,1591.7968,10.06
85828,2031.2500,14.45
85853,2573.2421,19.87
85876,3129.8828,25.44
85900,3637.6953,30.52
85924,3930.6640,33.45
85948,3920.8984,33.35
85971,3627.9296,30.42
85996,3125.0000,25.39
86020,2573.2421,19.87
86044,2055.6640,14.70
86068,1640.6250,10.55
86091,1328.1250,7.42
86115,1113.2812,5.27
86137,952.1484,3.66
86159,849.6094,2.64
86181,771.4844,1.85
86203,712.8906,1.27
86224,673.8281,0.88
86247,644.5313,0.59
86268,620.1172,0.34
86290,605.4688,0.19
86312,595.7031,0.10
86334,585.9375,-0.00
86356,571.2891,-0.15
86379,566.4063,-0.20
86403,566.4063,-0.20
86425,561.5234,-0.24
86447,556.6406,-0.29
86468,551.7578,-0.34
86490,561.5234,-0.24
86512,561.5234,-0.24
86536,561.5234,-0.24
86558,561.5234,-0.24
86580,561.5234,-0.24
86601,561.5234,-0.24
86624,566.4063,-0.20
86646,561.5234,-0.24
86670,571.2891,-0.15
86692,581.0547,-0.05
86715,585.9375,-0.00
86737,595.7031,0.10
86760,615.2344,0.29
86781,634.7656,0.49
86803,664.0625,0.78
86825,703.1250,1.17
86847,751.9531,1.66
86868,825.1953,2.39
86891,922.8516,3.37
86913,1064.4531,4.78
86935,1254.8828,6.69
86959,1518.5546,9.33
86981,1855.4687,12.69
87005,2333.9843,17.48
87029,2866.2109,22.80
87053,3408.2031,28.22
87077,3828.1250,32.42
87101,3969.7265,33.84
87124,3774.4140,31.88
87149,3339.8437,27.54
87173,2768.5546,21.83
87196,2197.2656,16.11
87221,1723.6328,11.38
87244,1357.4218,7.71
87267,1113.2812,5.27
87290,927.7344,3.42
87312,805.6641,2.20
87333,712.8906,1.27
87356,654.2969,0.68
87377,615.2344,0.29
87399,585.9375,-0.00
87422,566.4063,-0.20
87444,546.8750,-0.39
87465,541.9922,-0.44
87487,532.2266,-0.54
87510,532.2266,-0.54
87533,527.3438,-0.59
87556,532.2266,-0.54
87577,532.2266,-0.54
87599,527.3438,-0.59
87620,527.3438,-0.59
87643,532.2266,-0.54
87665,532.2266,-0.54
87689,532.2266,-0.54
87711,532.2266,-0.54
87733,527.3438,-0.59
87754,532.2266,-0.54
87776,527.3438,-0.59
87798,532.2266,-0.54
87822,527.3438,-0.59
87844,532.2266,-0.54
87866,537.1094,-0.49
87887,527.3438,-0.59
87909,532.2266,-0.54
87931,546.8750,-0.39
87955,556.6406,-0.29
87977,576.1719,-0.10
88000,600.5859,0.15
88022,644.5313,0.59
88044,712.8906,1.27
88066,795.8984,2.10
88087,917.9688,3.32
88110,1093.7500,5.08
88132,1352.5390,7.67
88155,1694.3359,11.08
88179,2158.2031,15.72
88203,2709.9609,21.24
88226,3271.4843,26.85
88251,3720.7031,31.35
88274,3950.1953,33.64
88299,3872.0703,32.86
88323,3510.7421,29.25
88346,2988.2812,24.02
88371,2431.6406,18.46
88394,1943.3593,13.57
88418,1552.7343,9.67
88441,1284.1796,6.98
88464,1074.2187,4.88
88486,932.6172,3.47
88509,830.0781,2.44
88530,761.7188,1.76
88552,703.1250,1.17
88574,668.9453,0.83
88596,634.7656,0.49
88617,615.2344,0.29
88640,600.5859,0.15
88662,590.8203,0.05
88683,585.9375,-0.00
88707,576.1719,-0.10
88729,571.2891,-0.15
88751,566.4063,-0.20
88773,566.4063,-0.20
88797,561.5234,-0.24
88819,561.5234,-0.24
88841,561.5234,-0.24
88862,561.5234,-0.24
88884,556.6406,-0.29
88906,561.5234,-0.24
88930,556.6406,-0.29
88952,566.4063,-0.20
88974,561.5234,-0.24
88995,566.4063,-0.20
89017,571.2891,-0.15
89039,585.9375,-0.00
89063,590.8203,0.05
89084,595.7031,0.10
89106,620.1172,0.34
89128,639.6484,0.54
89150,664.0625,0.78
89171,698.2422,1.12
89194,751.9531,1.66
89216,815.4297,2.29
89237,903.3203,3.17
89260,1035.1562,4.49
89282,1210.9375,6.25
89305,1464.8437,8.79
89328,1801.7578,12.16
89352,2246.0937,16.60
89375,2778.3203,21.92
89400,3334.9609,27.49
89423,3769.5312,31.84
89448,3964.8437,33.79
89472,3837.8906,32.52
89495,3437.5000,28.51
89520,2880.8593,22.95
89543,2304.6875,17.19
89567,1821.2890,12.35
89591,1430.6640,8.45
89614,1162.1093,5.76
89636,957.0313,3.71
89659,825.1953,2.39
89680,732.4219,1.46
89702,664.0625,0.78
89724,620.1172,0.34
89746,585.9375,-0.00
89768,566.4063,-0.20
89791,546.8750,-0.39
89815,537.1094,-0.49
89837,532.2266,-0.54
89859,532.2266,-0.54
89880,532.2266,-0.54
89903,532.2266,-0.54
89925,527.3438,-0.59
89949,527.3438,-0.59
89971,532.2266,-0.54
89993,527.3438,-0.59
90014,527.3438,-0.59
90036,537.1094,-0.49
90058,537.1094,-0.49
90081,532.2266,-0.54
90104,537.1094,-0.49
90127,537.1094,-0.49
90148,537.1094,-0.49
90170,532.2266,-0.54
90192,532.2266,-0.54
90215,532.2266,-0.54
90238,537.1094,-0.49
90261,537.1094,-0.49
90283,537.1094,-0.49
90304,556.6406,-0.29
90326,571.2891,-0.15
90348,615.2344,0.29
90371,664.0625,0.78
90392,722.6563,1.37
90414,815.4297,2.29
90436,952.1484,3.66
90458,1127.9296,5.42
90480,1401.3671,8.15
90504,1757.8125,11.72
90527,2231.4453,16.45
90551,2783.2031,21.97
90575,3344.7265,27.59
90599,3779.2968,31.93
90624,3959.9609,33.74
90647,3828.1250,32.42
90671,3442.3828,28.56
90695,2900.3906,23.14
90719,2353.5156,17.68
90742,1875.0000,12.89
90767,1503.9062,9.18
90789,1240.2343,6.54
90812,1054.6875,4.69
90835,913.0859,3.27
90857,820.3125,2.34
90878,747.0703,1.61
90901,703.1250,1.17
90923,664.0625,0.78
90944,634.7656,0.49
90967,620.1172,0.34
90988,605.4688,0.19
91010,585.9375,-0.00
91033,585.9375,-0.00
91056,576.1719,-0.10
91078,566.4063,-0.20
91102,566.4063,-0.20
91124,561.5234,-0.24
91146,561.5234,-0.24
91167,556.6406,-0.29
91189,551.7578,-0.34
91211,561.5234,-0.24
91235,556.6406,-0.29
91257,561.5234,-0.24
91279,561.5234,-0.24
91300,561.5234,-0.24
91322,561.5234,-0.24
91344,566.4063,-0.20
91368,571.2891,-0.15
91390,581.0547,-0.05
91413,590.8203,0.05
91435,605.4688,0.19
91457,620.1172,0.34
91479,644.5313,0.59
91500,673.8281,0.88
91523,712.8906,1.27
91544,766.6016,1.81
91566,844.7266,2.59
91588,932.6172,3.47
91610,1074.2187,4.88
91632,1279.2968,6.93
91656,1542.9687,9.57
91678,1899.4140,13.13
91702,2382.8125,17.97
91726,2929.6875,23.44
91750,3461.9140,28.76
91773,3852.5390,32.67
91798,3964.8437,33.79
91822,3764.6484,31.79
91846,3300.7812,27.15
91870,2744.1406,21.58
91893,2192.3828,16.06
91918,1723.6328,11.38
91941,1362.3046,7.76
91964,1113.2812,5.27
91987,922.8516,3.37
92009,800.7813,2.15
92030,722.6563,1.37
92053,654.2969,0.68
92075,615.2344,0.29
92096,590.8203,0.05
92119,566.4063,-0.20
92141,546.8750,-0.39
92163,541.9922,-0.44
92184,532.2266,-0.54
92207,532.2266,-0.54
92229,532.2266,-0.54
92253,527.3438,-0.59
92275,532.2266,-0.54
92297,537.1094,-0.49
92318,527.3438,-0.59
92340,527.3438,-0.59
92362,532.2266,-0.54
92386,537.1094,-0.49
92408,527.3438,-0.59
92430,532.2266,-0.54
92451,532.2266,-0.54
92473,527.3438,-0.59
92495,532.2266,-0.54
92519,532.2266,-0.54
92541,527.3438,-0.59
92564,532.2266,-0.54
92585,532.2266,-0.54
92607,537.1094,-0.49
92630,541.9922,-0.44
92652,551.7578,-0.34
92676,581.0547,-0.05
92698,615.2344,0.29
92720,654.2969,0.68
92742,717.7734,1.32
92764,795.8984,2.10
92785,917.9688,3.32
92808,1088.8671,5.03
92830,1337.8906,7.52
92853,1674.8046,10.89
92877,2124.0234,15.38
92901,2656.2500,20.70
92924,3232.4218,26.46
92949,3701.1718,31.15
92973,3945.3125,33.59
92996,3886.7187,33.01
93021,3535.1562,29.49
93044,3012.6953,24.27
93069,2460.9375,18.75
93092,1972.6562,13.87
93116,1591.7968,10.06
93140,1298.8281,7.13
93163,1093.7500,5.08
93186,947.2656,3.61
93208,844.7266,2.59
93230,771.4844,1.85
93251,717.7734,1.32
93274,668.9453,0.83
93295,644.5313,0.59
93317,620.1172,0.34
93339,605.4688,0.19
93361,595.7031,0.10
93382,585.9375,-0.00
93406,576.1719,-0.10
93428,571.2891,-0.15
93450,566.4063,-0.20
93471,566.4063,-0.20
93494,556.6406,-0.29
93517,561.5234,-0.24
93540,556.6406,-0.29
93561,561.5234,-0.24
93583,561.5234,-0.24
93605,561.5234,-0.24
93628,556.6406,-0.29
93651,566.4063,-0.20
93674,566.4063,-0.20
93696,566.4063,-0.20
93717,571.2891,-0.15
93739,576.1719,-0.10
93762,595.7031,0.10
93784,605.4688,0.19
93805,615.2344,0.29
93828,639.6484,0.54
93849,664.0625,0.78
93871,708.0078,1.22
93893,751.9531,1.66
93915,820.3125,2.34
93936,917.9688,3.32
93959,1040.0390,4.54
93981,1230.4687,6.44
94004,1494.1406,9.08
94027,1831.0546,12.45
94051,2299.8046,17.14
94074,2832.0312,22.46
94099,3383.7890,27.98
94123,3793.9453,32.08
94146,3969.7265,33.84
94171,3828.1250,32.42
94194,3422.8515,28.37
94218,2885.7421,23.00
94242,2314.4531,17.28
94266,1835.9375,12.50
94290,1445.3125,8.59
94313,1166.9921,5.81
94336,971.6797,3.86
94358,830.0781,2.44
94380,737.3047,1.51
94401,664.0625,0.78
94424,615.2344,0.29
94445,590.8203,0.05
94467,566.4063,-0.20
94489,546.8750,-0.39
94513,541.9922,-0.44
94535,532.2266,-0.54
94557,532.2266,-0.54
94578,532.2266,-0.54
94600,537.1094,-0.49
94622,537.1094,-0.49
94646,532.2266,-0.54
94668,527.3438,-0.59
94691,532.2266,-0.54
94712,532.2266,-0.54
94734,532.2266,-0.54
94756,532.2266,-0.54
94779,532.2266,-0.54
94802,541.9922,-0.44
94825,532.2266,-0.54
94846,532.2266,-0.54
94868,527.3438,-0.59
94889,527.3438,-0.59
94912,527.3438,-0.59
94936,532.2266,-0.54
94958,537.1094,-0.49
94980,541.9922,-0.44
95001,556.6406,-0.29
95023,581.0547,-0.05
95046,605.4688,0.19
95068,644.5313,0.59
95089,703.1250,1.17
95112,776.3672,1.90
95133,888.6719,3.03
95155,1049.8046,4.64
95178,1279.2968,6.93
95201,1586.9140,10.01
95224,2016.6015,14.31
95249,2553.7109,19.68
95272,3115.2343,25.29
95296,3637.6953,30.52
95321,3935.5468,33.50
95344,3930.6640,33.45
95368,3632.8125,30.47
95392,3125.0000,25.39
95416,2583.0078,19.97
95439,2084.9609,14.99
95464,1674.8046,10.89
95488,1367.1875,7.81
95511,1147.4609,5.61
95534,986.3281,4.00
95555,878.9063,2.93
95578,795.8984,2.10
95599,732.4219,1.46
95621,693.3594,1.07
95643,654.2969,0.68
95665,625.0000,0.39
95686,610.3516,0.24
95708,600.5859,0.15
95730,585.9375,-0.00
95753,571.2891,-0.15
95775,571.2891,-0.15
95798,571.2891,-0.15
95821,561.5234,-0.24
95844,566.4063,-0.20
95865,561.5234,-0.24
95887,561.5234,-0.24
95909,556.6406,-0.29
95932,561.5234,-0.24
95955,556.6406,-0.29
95977,561.5234,-0.24
95998,566.4063,-0.20
96020,561.5234,-0.24
96043,566.4063,-0.20
96066,571.2891,-0.15
96089,581.0547,-0.05
96111,595.7031,0.10
96133,605.4688,0.19
96155,620.1172,0.34
96177,649.4141,0.63
96198,678.7109,0.93
96221,712.8906,1.27
96242,766.6016,1.81
96264,839.8438,2.54
96286,942.3828,3.56
96308,1083.9843,4.98
96330,1293.9453,7.08
96354,1562.5000,9.76
96376,1928.7109,13.43
96400,2416.9921,18.31
96424,2954.1015,23.68
96448,3471.6796,28.86
96472,3862.3046,32.76
96496,3969.7265,33.84
96520,3779.2968,31.93
96544,3349.6093,27.64
96568,2807.6171,22.22
96591,2246.0937,16.60
96616,1772.4609,11.86
96640,1396.4843,8.10
96662,1132.8125,5.47
96686,942.3828,3.56
96707,810.5469,2.25
96729,722.6563,1.37
96751,659.1797,0.73
96773,610.3516,0.24
96794,585.9375,-0.00
96818,566.4063,-0.20
96840,551.7578,-0.34
96862,537.1094,-0.49
96883,532.2266,-0.54
96906,527.3438,-0.59
96928,532.2266,-0.54
96952,532.2266,-0.54
96974,527.3438,-0.59
96996,527.3438,-0.59
97017,532.2266,-0.54
97039,532.2266,-0.54
97061,532.2266,-0.54
97085,532.2266,-0.54
97107,532.2266,-0.54
97129,532.2266,-0.54
97150,532.2266,-0.54
97172,532.2266,-0.54
97195,532.2266,-0.54
97217,532.2266,-0.54
97241,532.2266,-0.54
97263,532.2266,-0.54
97285,532.2266,-0.54
97306,532.2266,-0.54
97328,541.9922,-0.44
97350,556.6406,-0.29
97374,585.9375,-0.00
97396,620.1172,0.34
97418,664.0625,0.78
97440,717.7734,1.32
97462,805.6641,2.20
97483,932.6172,3.47
97506,1098.6328,5.13
97528,1342.7734,7.57
97551,1679.6875,10.94
97575,2143.5546,15.58
97599,2685.5468,21.00
97623,3266.6015,26.81
97647,3740.2343,31.54
97671,3969.7265,33.84
97694,3876.9531,32.91
97719,3520.5078,29.35
97742,3007.8125,24.22
97767,2470.7031,18.85
97790,1987.3046,14.01
97814,1606.4453,10.20
97839,1318.3593,7.32
97861,1108.3984,5.22
97884,961.9141,3.76
97906,859.3750,2.73
97928,776.3672,1.90
97949,722.6563,1.37
97972,678.7109,0.93
97993,649.4141,0.63
98015,625.0000,0.39
98037,610.3516,0.24
98059,590.8203,0.05
98080,581.0547,-0.05
98104,576.1719,-0.10
98126,571.2891,-0.15
98148,571.2891,-0.15
98169,561.5234,-0.24
98192,561.5234,-0.24
98215,561.5234,-0.24
98238,561.5234,-0.24
98259,561.5234,-0.24
98281,551.7578,-0.34
98304,561.5234,-0.24
98326,566.4063,-0.20
98350,561.5234,-0.24
98372,571.2891,-0.15
